,timestamp,humidity,co2,temperature,sensor_r,sensor_l,thermal,day_of_week,day,month
950,2018-10-22T21:30:00.000000Z,30.7439,408,20.4839,0,0,-37.999999999999986,0,22,10
951,2018-10-22T21:45:00.000000Z,30.7448,407,20.4839,0,0,9.699999999999957,0,22,10
952,2018-10-22T22:00:00.000000Z,33.2815,404,20.4833,0,0,-50.79999999999994,0,22,10
953,2018-10-22T22:15:00.000000Z,,,,0,0,-47.500000000000014,0,22,10
954,2018-10-22T22:30:00.000000Z,33.2831,406,20.4829,0,0,-69.10000000000014,0,22,10
955,2018-10-22T22:45:00.000000Z,33.2843,410,20.4827,0,0,-35.299999999999955,0,22,10
956,2018-10-22T23:00:00.000000Z,33.2853,402,20.4826,0,0,-4.799999999999969,0,22,10
957,2018-10-22T23:15:00.000000Z,,,,0,0,23.799999999999983,0,22,10
958,2018-10-22T23:30:00.000000Z,33.2871,401,20.4825,0,0,106.90000000000005,0,22,10
959,2018-10-22T23:45:00.000000Z,,,,0,0,-0.8999999999999773,0,22,10
960,2018-10-23T00:00:00.000000Z,33.2888,399,20.4824,0,0,31.199999999999974,1,23,10
961,2018-10-23T00:15:00.000000Z,33.2897,398,20.4824,0,0,13.00000000000001,1,23,10
962,2018-10-23T00:30:00.000000Z,33.2904,401,20.4824,0,0,2.5000000000000107,1,23,10
963,2018-10-23T00:45:00.000000Z,33.2906,400,20.4825,0,0,48.899999999999956,1,23,10
964,2018-10-23T01:00:00.000000Z,33.2908,399,20.4825,0,0,66.70000000000007,1,23,10
965,2018-10-23T01:15:00.000000Z,33.2918,396,20.4823,0,0,67.20000000000012,1,23,10
966,2018-10-23T01:30:00.000000Z,33.2921,398,20.4824,0,0,43.3,1,23,10
967,2018-10-23T01:45:00.000000Z,33.2922,403,20.4823,0,0,-50.599999999999994,1,23,10
968,2018-10-23T02:00:00.000000Z,33.2927,398,20.4824,0,0,-92.50000000000007,1,23,10
969,2018-10-23T02:15:00.000000Z,30.7454,399,20.4825,0,0,-25.699999999999996,1,23,10
970,2018-10-23T02:30:00.000000Z,30.7431,399,20.4823,0,0,7.600000000000012,1,23,10
971,2018-10-23T02:45:00.000000Z,30.7414,400,20.4822,0,0,33.400000000000006,1,23,10
972,2018-10-23T03:00:00.000000Z,30.7385,401,20.4822,0,0,-10.400000000000002,1,23,10
973,2018-10-23T03:15:00.000000Z,30.7388,395,20.483,0,0,-15.400000000000063,1,23,10
974,2018-10-23T03:30:00.000000Z,30.7395,401,20.483,0,0,67.69999999999999,1,23,10
975,2018-10-23T03:45:00.000000Z,30.7399,400,20.4831,0,0,14.300000000000068,1,23,10
976,2018-10-23T04:00:00.000000Z,30.7408,398,20.4831,0,0,-70.00000000000009,1,23,10
977,2018-10-23T04:15:00.000000Z,30.7396,399,20.4841,0,0,-11.999999999999996,1,23,10
978,2018-10-23T04:30:00.000000Z,30.7419,399,20.4837,0,0,24.09999999999996,1,23,10
979,2018-10-23T04:45:00.000000Z,30.7433,395,20.4837,0,0,48.19999999999985,1,23,10
980,2018-10-23T05:00:00.000000Z,30.7437,403,20.4837,0,0,-81.60000000000001,1,23,10
981,2018-10-23T05:15:00.000000Z,30.7401,398,20.4844,0,0,63.800000000000054,1,23,10
982,2018-10-23T05:30:00.000000Z,33.2838,400,20.4842,0,0,-6.000000000000014,1,23,10
983,2018-10-23T05:45:00.000000Z,33.2916,401,20.4842,0,0,-16.700000000000067,1,23,10
984,2018-10-23T06:00:00.000000Z,33.2881,396,20.4844,0,0,10.200000000000049,1,23,10
985,2018-10-23T06:15:00.000000Z,33.2856,399,20.4842,0,0,-46.29999999999994,1,23,10
986,2018-10-23T06:30:00.000000Z,30.7396,401,20.4842,0,0,-24.100000000000016,1,23,10
987,2018-10-23T06:45:00.000000Z,30.7341,397,20.4838,0,0,-45.60000000000004,1,23,10
988,2018-10-23T07:00:00.000000Z,30.7323,400,20.4839,0,0,-11.299999999999958,1,23,10
989,2018-10-23T07:15:00.000000Z,30.7293,409,20.4844,0,0,57.4999999999999,1,23,10
990,2018-10-23T07:30:00.000000Z,30.7305,406,20.4845,0,0,-49.000000000000135,1,23,10
991,2018-10-23T07:45:00.000000Z,30.733,406,20.4844,0,2,-74.79999999999986,1,23,10
992,2018-10-23T08:00:00.000000Z,30.7346,404,20.4843,0,4,458.49999999999994,1,23,10
993,2018-10-23T08:15:00.000000Z,30.7367,409,20.4847,0,2,-14.7,1,23,10
994,2018-10-23T08:30:00.000000Z,30.7334,407,20.4851,0,0,-51.8,1,23,10
995,2018-10-23T08:45:00.000000Z,30.7336,395,20.4849,0,4,-17.70000000000005,1,23,10
996,2018-10-23T09:00:00.000000Z,30.7308,397,20.485,0,15,1187.0999999999988,1,23,10
997,2018-10-23T09:15:00.000000Z,30.7288,401,20.4853,0,15,43.70000000000004,1,23,10
998,2018-10-23T09:30:00.000000Z,30.7363,402,20.4853,0,15,-134.6999999999999,1,23,10
999,2018-10-23T09:45:00.000000Z,30.744,400,20.4853,0,15,-157.40000000000012,1,23,10
1000,2018-10-23T10:00:00.000000Z,30.7445,400,20.4854,0,1,-367.0000000000001,1,23,10
1001,2018-10-23T10:15:00.000000Z,30.7416,398,20.4855,0,0,-59.800000000000004,1,23,10
1002,2018-10-23T10:30:00.000000Z,30.7403,398,20.4852,0,0,-5.300000000000043,1,23,10
1003,2018-10-23T10:45:00.000000Z,30.7414,403,20.4852,0,4,-27.09999999999999,1,23,10
1004,2018-10-23T11:00:00.000000Z,30.7425,402,20.4855,0,15,117.5000000000001,1,23,10
1005,2018-10-23T11:15:00.000000Z,30.745,407,20.4852,0,15,59.09999999999988,1,23,10
1006,2018-10-23T11:30:00.000000Z,33.282,405,20.4852,0,15,-5.700000000000006,1,23,10
1007,2018-10-23T11:45:00.000000Z,33.2855,413,20.4854,0,15,11.700000000000028,1,23,10
1008,2018-10-23T12:00:00.000000Z,33.2878,413,20.4854,14,3,-209.4999999999999,1,23,10
1009,2018-10-23T12:15:00.000000Z,,,,15,0,-64.09999999999985,1,23,10
1010,2018-10-23T12:30:00.000000Z,33.2957,524,20.4861,15,0,-9.099999999999905,1,23,10
1011,2018-10-23T12:45:00.000000Z,33.2953,544,20.4865,3,0,-51.6000000000001,1,23,10
1012,2018-10-23T13:00:00.000000Z,,,,3,0,-15.599999999999994,1,23,10
1013,2018-10-23T13:15:00.000000Z,33.2885,451,20.4876,0,0,-107.69999999999986,1,23,10
1014,2018-10-23T13:30:00.000000Z,33.2855,435,20.4879,0,0,17.20000000000002,1,23,10
1015,2018-10-23T13:45:00.000000Z,33.2843,430,20.488000000000003,0,0,59.89999999999998,1,23,10
1016,2018-10-23T14:00:00.000000Z,33.2833,425,20.4879,0,0,24.199999999999985,1,23,10
1017,2018-10-23T14:15:00.000000Z,33.2845,423,20.4877,0,0,-93.99999999999991,1,23,10
1018,2018-10-23T14:30:00.000000Z,33.2864,416,20.4875,0,0,-27.50000000000004,1,23,10
1019,2018-10-23T14:45:00.000000Z,33.2872,408,20.4872,0,0,89.90000000000003,1,23,10
1020,2018-10-23T15:00:00.000000Z,33.2886,399,20.487,0,0,11.800000000000004,1,23,10
1021,2018-10-23T15:15:00.000000Z,33.2881,399,20.4868,0,0,-3.6999999999999567,1,23,10
1022,2018-10-23T15:30:00.000000Z,33.2869,396,20.4867,0,0,-59.60000000000002,1,23,10
1023,2018-10-23T15:45:00.000000Z,33.2873,402,20.4865,3,14,39.10000000000002,1,23,10
1024,2018-10-23T16:00:00.000000Z,33.2849,399,20.4864,0,15,30.50000000000008,1,23,10
1025,2018-10-23T16:15:00.000000Z,30.7387,397,20.4865,0,15,15.500000000000032,1,23,10
1026,2018-10-23T16:30:00.000000Z,30.7387,397,20.4865,0,15,-58.200000000000024,1,23,10
1027,2018-10-23T16:45:00.000000Z,30.7334,395,20.4863,0,15,-14.200000000000099,1,23,10
1028,2018-10-23T17:00:00.000000Z,30.7341,394,20.4859,0,15,56.59999999999995,1,23,10
1029,2018-10-23T17:15:00.000000Z,30.7328,390,20.4856,0,15,21.800000000000008,1,23,10
1030,2018-10-23T17:30:00.000000Z,30.7322,394,20.4856,0,15,74.09999999999991,1,23,10
1031,2018-10-23T17:45:00.000000Z,30.7348,393,20.4849,0,15,-19.199999999999974,1,23,10
1032,2018-10-23T18:00:00.000000Z,30.7362,399,20.4844,0,15,75.09999999999997,1,23,10
1033,2018-10-23T18:15:00.000000Z,30.7345,398,20.4844,0,15,-33.599999999999994,1,23,10
1034,2018-10-23T18:30:00.000000Z,,,,0,15,-7.400000000000002,1,23,10
1035,2018-10-23T18:45:00.000000Z,30.7324,396,20.4846,0,15,-57.19999999999999,1,23,10
1036,2018-10-23T19:00:00.000000Z,30.7363,401,20.4841,0,15,68.10000000000002,1,23,10
1037,2018-10-23T19:15:00.000000Z,30.7374,395,20.484,0,15,-13.299999999999969,1,23,10
1038,2018-10-23T19:30:00.000000Z,,,,0,15,-17.999999999999922,1,23,10
1039,2018-10-23T19:45:00.000000Z,30.7398,401,20.4839,0,15,-6.699999999999978,1,23,10
1040,2018-10-23T20:00:00.000000Z,30.7405,393,20.4839,0,15,-30.399999999999956,1,23,10
1041,2018-10-23T20:15:00.000000Z,30.741,393,20.4838,0,15,5.700000000000035,1,23,10
1042,2018-10-23T20:30:00.000000Z,30.7429,395,20.4837,0,15,35.400000000000006,1,23,10
1043,2018-10-23T20:45:00.000000Z,30.7435,394,20.4837,0,15,74.89999999999995,1,23,10
1044,2018-10-23T21:00:00.000000Z,,,,0,15,-4.600000000000001,1,23,10
1045,2018-10-23T21:15:00.000000Z,,,,0,15,6.3000000000000185,1,23,10
1046,2018-10-23T21:30:00.000000Z,33.2806,394,20.4834,0,15,-106.30000000000017,1,23,10
1047,2018-10-23T21:45:00.000000Z,,,,0,15,-69.30000000000008,1,23,10
1048,2018-10-23T22:00:00.000000Z,33.2822,392,20.4833,0,15,101.70000000000007,1,23,10
1049,2018-10-23T22:15:00.000000Z,33.2829,393,20.4833,0,15,-63.60000000000005,1,23,10
1050,2018-10-23T22:30:00.000000Z,33.2843,391,20.4833,0,15,35.300000000000054,1,23,10
1051,2018-10-23T22:45:00.000000Z,33.2843,394,20.4833,0,15,-68.1,1,23,10
1052,2018-10-23T23:00:00.000000Z,,,,0,15,-63.30000000000005,1,23,10
1053,2018-10-23T23:15:00.000000Z,33.2861,395,20.4832,0,15,-30.69999999999995,1,23,10
1054,2018-10-23T23:30:00.000000Z,33.2871,393,20.4831,0,15,-23.79999999999999,1,23,10
1055,2018-10-23T23:45:00.000000Z,33.2868,390,20.483,0,15,-30.99999999999993,1,23,10
1056,2018-10-24T00:00:00.000000Z,33.2881,392,20.483,0,15,-38.099999999999966,2,24,10
1057,2018-10-24T00:15:00.000000Z,33.2889,395,20.483,0,15,-14.100000000000065,2,24,10
1058,2018-10-24T00:30:00.000000Z,33.2887,385,20.483,0,15,-14.900000000000045,2,24,10
1059,2018-10-24T00:45:00.000000Z,33.2896,391,20.483,0,15,-23.699999999999996,2,24,10
1060,2018-10-24T01:00:00.000000Z,33.2898,395,20.483,0,15,-4.19999999999996,2,24,10
1061,2018-10-24T01:15:00.000000Z,33.291,393,20.4829,0,15,45.100000000000065,2,24,10
1062,2018-10-24T01:30:00.000000Z,33.2912,393,20.4829,0,15,-94.19999999999987,2,24,10
1063,2018-10-24T01:45:00.000000Z,33.2916,391,20.4829,0,15,65.49999999999994,2,24,10
1064,2018-10-24T02:00:00.000000Z,33.2922,388,20.4829,0,15,-91.59999999999998,2,24,10
1065,2018-10-24T02:15:00.000000Z,33.2852,393,20.4836,0,15,52.79999999999997,2,24,10
1066,2018-10-24T02:30:00.000000Z,33.2848,398,20.4828,0,15,34.300000000000004,2,24,10
1067,2018-10-24T02:45:00.000000Z,33.2843,395,20.4826,0,15,60.59999999999992,2,24,10
1068,2018-10-24T03:00:00.000000Z,33.2828,399,20.4826,0,15,-65.29999999999995,2,24,10
1069,2018-10-24T03:15:00.000000Z,33.2805,397,20.483,0,15,-11.400000000000006,2,24,10
1070,2018-10-24T03:30:00.000000Z,30.7437,400,20.4834,0,15,36.39999999999991,2,24,10
1071,2018-10-24T03:45:00.000000Z,30.7424,397,20.4836,0,15,19.80000000000002,2,24,10
1072,2018-10-24T04:00:00.000000Z,30.7406,400,20.4837,0,15,-37.799999999999876,2,24,10
1073,2018-10-24T04:15:00.000000Z,30.7391,397,20.4837,0,15,-9.000000000000039,2,24,10
1074,2018-10-24T04:30:00.000000Z,30.7352,397,20.4845,2,15,-16.600000000000044,2,24,10
1075,2018-10-24T04:45:00.000000Z,30.7361,403,20.4842,0,15,-3.0000000000000036,2,24,10
1076,2018-10-24T05:00:00.000000Z,30.7331,408,20.4851,0,15,-4.999999999999904,2,24,10
1077,2018-10-24T05:15:00.000000Z,30.7331,406,20.4851,0,15,-64.6,2,24,10
1078,2018-10-24T05:30:00.000000Z,30.7322,416,20.4852,0,15,-31.80000000000003,2,24,10
1079,2018-10-24T05:45:00.000000Z,30.7315,419,20.4851,0,15,2.1316282072803006e-14,2,24,10
1080,2018-10-24T06:00:00.000000Z,30.7313,421,20.485,0,9,328.8000000000008,2,24,10
1081,2018-10-24T06:15:00.000000Z,30.7307,434,20.4855,0,5,108.2,2,24,10
1082,2018-10-24T06:30:00.000000Z,30.7295,431,20.4858,0,3,55.39999999999999,2,24,10
1083,2018-10-24T06:45:00.000000Z,30.7262,437,20.4865,0,11,114.89999999999989,2,24,10
1084,2018-10-24T07:00:00.000000Z,30.726,450,20.4877,0,1,-98.59999999999985,2,24,10
1085,2018-10-24T07:15:00.000000Z,30.7254,446,20.4884,0,0,-47.09999999999996,2,24,10
1086,2018-10-24T07:30:00.000000Z,30.7243,455,20.4887,0,0,-70.49999999999999,2,24,10
1087,2018-10-24T07:45:00.000000Z,30.7235,446,20.4892,0,0,23.49999999999995,2,24,10
1088,2018-10-24T08:00:00.000000Z,30.7245,453,20.4893,0,0,67.60000000000002,2,24,10
1089,2018-10-24T08:15:00.000000Z,30.7244,446,20.4893,0,0,-10.900000000000002,2,24,10
1090,2018-10-24T08:30:00.000000Z,30.7256,451,20.4895,0,0,-101.60000000000005,2,24,10
1091,2018-10-24T08:45:00.000000Z,30.7235,440,20.4896,0,0,19.799999999999905,2,24,10
1092,2018-10-24T09:00:00.000000Z,30.7233,441,20.4896,0,11,65.30000000000011,2,24,10
1093,2018-10-24T09:15:00.000000Z,30.7237,441,20.4896,0,3,-7.200000000000049,2,24,10
1094,2018-10-24T09:30:00.000000Z,30.7227,440,20.4896,0,11,92.20000000000006,2,24,10
1095,2018-10-24T09:45:00.000000Z,30.7209,440,20.4898,0,15,75.7999999999999,2,24,10
1096,2018-10-24T10:00:00.000000Z,30.7207,437,20.4898,0,15,56.09999999999988,2,24,10
1097,2018-10-24T10:15:00.000000Z,28.1849,443,20.4897,0,10,16.89999999999992,2,24,10
1098,2018-10-24T10:30:00.000000Z,28.1832,432,20.4896,0,8,83.29999999999994,2,24,10
1099,2018-10-24T10:45:00.000000Z,28.1831,440,20.4895,0,2,34.79999999999998,2,24,10
1100,2018-10-24T11:00:00.000000Z,28.1839,454,20.4894,0,6,64.1,2,24,10
1101,2018-10-24T11:15:00.000000Z,28.1839,464,20.4892,0,3,68.10000000000005,2,24,10
1102,2018-10-24T11:30:00.000000Z,28.1833,451,20.4891,0,0,6.6999999999998465,2,24,10
1103,2018-10-24T11:45:00.000000Z,28.1819,449,20.489,0,0,-18.60000000000006,2,24,10
1104,2018-10-24T12:00:00.000000Z,28.1797,437,20.4889,0,0,-16.500000000000018,2,24,10
1105,2018-10-24T12:15:00.000000Z,28.1793,467,20.4887,0,0,-48.89999999999994,2,24,10
1106,2018-10-24T12:30:00.000000Z,28.1766,444,20.4883,0,4,0.20000000000005258,2,24,10
1107,2018-10-24T12:45:00.000000Z,28.1752,444,20.4883,0,0,-31.000000000000036,2,24,10
1108,2018-10-24T13:00:00.000000Z,28.1745,438,20.4882,0,0,5.400000000000006,2,24,10
1109,2018-10-24T13:15:00.000000Z,28.1752,444,20.4881,0,0,21.999999999999982,2,24,10
1110,2018-10-24T13:30:00.000000Z,28.1756,440,20.488000000000003,2,0,-25.599999999999966,2,24,10
1111,2018-10-24T13:45:00.000000Z,28.1758,439,20.4879,0,0,54.699999999999974,2,24,10
1112,2018-10-24T14:00:00.000000Z,28.174,439,20.4882,0,0,63.89999999999992,2,24,10
1113,2018-10-24T14:15:00.000000Z,28.1727,427,20.4883,0,0,-19.400000000000006,2,24,10
1114,2018-10-24T14:30:00.000000Z,28.1694,422,20.4881,0,0,-54.1,2,24,10
1115,2018-10-24T14:45:00.000000Z,28.1683,418,20.4879,0,3,-88.70000000000009,2,24,10
1116,2018-10-24T15:00:00.000000Z,28.1682,434,20.4877,3,1,-56.09999999999992,2,24,10
1117,2018-10-24T15:15:00.000000Z,28.1752,439,20.4862,3,4,4.99999999999994,2,24,10
1118,2018-10-24T15:30:00.000000Z,28.1733,438,20.4868,3,0,91.00000000000006,2,24,10
1119,2018-10-24T15:45:00.000000Z,28.1693,430,20.4874,0,2,13.399999999999956,2,24,10
1120,2018-10-24T16:00:00.000000Z,28.1672,427,20.4877,0,0,-12.700000000000088,2,24,10
1121,2018-10-24T16:15:00.000000Z,28.1633,414,20.4877,0,0,36.800000000000004,2,24,10
1122,2018-10-24T16:30:00.000000Z,28.1652,417,20.4876,3,0,111.1000000000002,2,24,10
1123,2018-10-24T16:45:00.000000Z,28.1759,436,20.4876,0,0,-79.19999999999996,2,24,10
1124,2018-10-24T17:00:00.000000Z,28.1803,422,20.4878,0,0,10.900000000000034,2,24,10
1125,2018-10-24T17:15:00.000000Z,28.1751,418,20.4876,0,0,18.400000000000006,2,24,10
1126,2018-10-24T17:30:00.000000Z,28.1768,419,20.4876,0,0,-15.600000000000001,2,24,10
1127,2018-10-24T17:45:00.000000Z,28.1704,415,20.4873,0,0,32.099999999999994,2,24,10
1128,2018-10-24T18:00:00.000000Z,28.1674,419,20.487,4,0,-78.09999999999997,2,24,10
1129,2018-10-24T18:15:00.000000Z,28.1654,427,20.4871,4,5,42.69999999999997,2,24,10
1130,2018-10-24T18:30:00.000000Z,,,,0,1,97.19999999999993,2,24,10
1131,2018-10-24T18:45:00.000000Z,28.1662,422,20.4875,0,0,76.80000000000001,2,24,10
1132,2018-10-24T19:00:00.000000Z,,,,0,0,5.09999999999998,2,24,10
1133,2018-10-24T19:15:00.000000Z,28.1628,412,20.4872,0,0,14.799999999999994,2,24,10
1134,2018-10-24T19:30:00.000000Z,,,,0,0,-26.199999999999978,2,24,10
1135,2018-10-24T19:45:00.000000Z,,,,0,0,0.10000000000005471,2,24,10
1136,2018-10-24T20:00:00.000000Z,,,,0,0,-83.70000000000005,2,24,10
1137,2018-10-24T20:15:00.000000Z,28.1739,411,20.4853,0,0,26.19999999999999,2,24,10
1138,2018-10-24T20:30:00.000000Z,,,,0,0,-34.29999999999997,2,24,10
1139,2018-10-24T20:45:00.000000Z,,,,0,0,-23.399999999999967,2,24,10
1140,2018-10-24T21:00:00.000000Z,28.1785,407,20.485,0,0,-39.50000000000003,2,24,10
1141,2018-10-24T21:15:00.000000Z,,,,0,0,15.500000000000004,2,24,10
1142,2018-10-24T21:30:00.000000Z,,,,0,0,-99.19999999999993,2,24,10
1143,2018-10-24T21:45:00.000000Z,28.1815,402,20.4847,0,0,45.20000000000001,2,24,10
1144,2018-10-24T22:00:00.000000Z,,,,0,0,-10.5,2,24,10
1145,2018-10-24T22:15:00.000000Z,,,,0,0,13.800000000000061,2,24,10
1146,2018-10-24T22:30:00.000000Z,,,,0,0,127.8000000000002,2,24,10
1147,2018-10-24T22:45:00.000000Z,28.1832,406,20.4846,0,0,-88.4999999999999,2,24,10
1148,2018-10-24T23:00:00.000000Z,28.1841,404,20.4847,0,0,6.9000000000000625,2,24,10
1149,2018-10-24T23:15:00.000000Z,28.1844,405,20.4847,0,0,-90.99999999999993,2,24,10
1150,2018-10-24T23:30:00.000000Z,28.1848,404,20.4847,0,0,-13.399999999999938,2,24,10
1151,2018-10-24T23:45:00.000000Z,,,,0,0,-1.8999999999999382,2,24,10
1152,2018-10-25T00:00:00.000000Z,28.1851,400,20.4846,0,0,-78.5000000000001,3,25,10
1153,2018-10-25T00:15:00.000000Z,,,,0,0,-11.300000000000022,3,25,10
1154,2018-10-26T00:05:00.000000Z,28.1795,411,20.4868,,,196.79999999999995,4,26,10
1155,2018-10-26T00:20:00.000000Z,28.1804,412,20.487,,,80.59999999999994,4,26,10
1156,2018-10-26T00:35:00.000000Z,28.1814,412,20.4865,,,-66.80000000000005,4,26,10
1157,2018-10-26T00:50:00.000000Z,28.1823,411,20.4864,,,-48.40000000000005,4,26,10
1158,2018-10-26T01:05:00.000000Z,28.1825,408,20.4866,,,13.000000000000036,4,26,10
1159,2018-10-26T01:20:00.000000Z,28.1811,408,20.4872,,,-55.59999999999995,4,26,10
1160,2018-10-26T01:35:00.000000Z,28.1816,413,20.4872,,,49.49999999999993,4,26,10
1161,2018-10-26T01:50:00.000000Z,28.1831,409,20.4867,,,-15.099999999999955,4,26,10
1162,2018-10-26T02:05:00.000000Z,28.1791,406,20.4865,,,-70.59999999999994,4,26,10
1163,2018-10-26T02:20:00.000000Z,28.1748,406,20.4862,,,-3.8999999999999986,4,26,10
1164,2018-10-26T02:35:00.000000Z,28.1719,406,20.4865,,,1.2000000000000313,4,26,10
1165,2018-10-26T02:50:00.000000Z,28.1686,411,20.487,,,79.90000000000006,4,26,10
1166,2018-10-26T03:05:00.000000Z,28.1664,402,20.4868,,,7.700000000000021,4,26,10
1167,2018-10-26T03:20:00.000000Z,28.1645,407,20.4867,,,-36.300000000000026,4,26,10
1168,2018-10-26T03:35:00.000000Z,28.1626,407,20.4868,,,-18.299999999999994,4,26,10
1169,2018-10-26T03:50:00.000000Z,25.6253,412,20.4866,,,-62.99999999999996,4,26,10
1170,2018-10-26T04:05:00.000000Z,25.6229,409,20.4864,,,118.19999999999999,4,26,10
1171,2018-10-26T04:20:00.000000Z,25.6213,410,20.4862,,,29.499999999999986,4,26,10
1172,2018-10-26T04:35:00.000000Z,25.6208,411,20.4862,,0,-15.899999999999984,4,26,10
1173,2018-10-26T04:50:00.000000Z,25.6191,413,20.486,,2,-124.40000000000012,4,26,10
1174,2018-10-26T05:05:00.000000Z,25.6185,412,20.4858,,1,-29.1,4,26,10
1175,2018-10-26T05:20:00.000000Z,25.619,416,20.4858,1,1,-17.299999999999983,4,26,10
1176,2018-10-26T05:35:00.000000Z,25.6212,454,20.4861,7,,-4.999999999999979,4,26,10
1177,2018-10-26T05:50:00.000000Z,28.1703,684,20.4869,7,2,21.29999999999992,4,26,10
1178,2018-10-26T06:05:00.000000Z,28.1747,766,20.488000000000003,7,7,119.59999999999965,4,26,10
1179,2018-10-26T06:20:00.000000Z,28.1835,860,20.4888,7,6,35.7,4,26,10
1180,2018-10-26T06:35:00.000000Z,28.1849,893,20.4894,7,6,23.499999999999964,4,26,10
1181,2018-10-26T06:50:00.000000Z,30.7241,909,20.4899,5,7,248.00000000000003,4,26,10
1182,2018-10-26T07:05:00.000000Z,28.185,801,20.492,,7,30.199999999999953,4,26,10
1183,2018-10-26T07:20:00.000000Z,28.1618,543,20.4917,,7,15.600000000000083,4,26,10
1184,2018-10-26T07:35:00.000000Z,25.6228,487,20.4902,,7,-5.999999999999989,4,26,10
1185,2018-10-26T07:50:00.000000Z,25.6203,479,20.49,,7,-149.89999999999986,4,26,10
1186,2018-10-27T00:15:00.000000Z,25.6155,403,20.4829,0,0,-56.30000000000004,5,27,10
1187,2018-10-27T00:30:00.000000Z,25.6155,400,20.4831,0,0,27.6,5,27,10
1188,2018-10-27T00:45:00.000000Z,25.6158,406,20.4832,0,0,99.60000000000004,5,27,10
1189,2018-10-27T01:00:00.000000Z,25.6154,402,20.4834,0,0,-79.69999999999997,5,27,10
1190,2018-10-27T01:15:00.000000Z,25.6155,399,20.4837,0,0,-58.19999999999998,5,27,10
1191,2018-10-27T01:30:00.000000Z,25.6156,400,20.4836,0,0,-31.999999999999925,5,27,10
1192,2018-10-27T01:45:00.000000Z,25.6156,402,20.4835,0,0,-89.90000000000003,5,27,10
1193,2018-10-27T02:00:00.000000Z,25.6158,401,20.4832,0,0,30.100000000000065,5,27,10
1194,2018-10-27T02:15:00.000000Z,25.6156,400,20.4832,0,0,-45.400000000000034,5,27,10
1195,2018-10-27T02:30:00.000000Z,25.6151,401,20.4832,0,0,-4.599999999999984,5,27,10
1196,2018-10-27T02:45:00.000000Z,25.6155,399,20.483,0,0,64.70000000000005,5,27,10
1197,2018-10-27T03:00:00.000000Z,25.6151,403,20.4831,0,0,55.799999999999976,5,27,10
1198,2018-10-27T03:15:00.000000Z,25.6144,401,20.4831,0,0,69.80000000000004,5,27,10
1199,2018-10-27T03:30:00.000000Z,25.6144,403,20.483,0,0,9.30000000000005,5,27,10
1200,2018-10-27T03:45:00.000000Z,25.6142,400,20.4832,0,0,10.800000000000004,5,27,10
1201,2018-10-27T04:00:00.000000Z,25.6143,404,20.4831,0,0,31.799999999999898,5,27,10
1202,2018-10-27T04:15:00.000000Z,25.6142,403,20.4829,0,0,90.20000000000013,5,27,10
1203,2018-10-27T04:30:00.000000Z,25.6137,402,20.4828,0,0,-88.09999999999988,5,27,10
1204,2018-10-27T04:45:00.000000Z,25.6138,401,20.4825,0,0,76.30000000000005,5,27,10
1205,2018-10-27T05:00:00.000000Z,25.6052,401,20.4827,0,0,-122.59999999999998,5,27,10
1206,2018-10-27T05:15:00.000000Z,23.0572,405,20.4823,0,0,21.300000000000015,5,27,10
1207,2018-10-27T05:30:00.000000Z,23.0484,408,20.4824,0,0,30.899999999999967,5,27,10
1208,2018-10-27T05:45:00.000000Z,23.0427,406,20.4827,0,0,21.700000000000003,5,27,10
1209,2018-10-27T06:00:00.000000Z,20.5016,409,20.483,0,0,-26.599999999999987,5,27,10
1210,2018-10-27T06:15:00.000000Z,20.497,406,20.4833,0,0,8.499999999999932,5,27,10
1211,2018-10-27T06:30:00.000000Z,20.4944,408,20.4839,0,0,43.199999999999996,5,27,10
1212,2018-10-27T06:45:00.000000Z,20.4913,406,20.4843,0,0,-28.199999999999953,5,27,10
1213,2018-10-27T07:00:00.000000Z,20.4902,407,20.4845,0,0,-45.99999999999987,5,27,10
1214,2018-10-27T07:15:00.000000Z,20.4839,406,20.4846,0,0,-39.00000000000006,5,27,10
1215,2018-10-27T07:30:00.000000Z,17.9444,406,20.4846,0,0,17.000000000000004,5,27,10
1216,2018-10-27T07:45:00.000000Z,17.9398,410,20.4848,0,0,20.599999999999977,5,27,10
1217,2018-10-27T08:00:00.000000Z,17.9389,408,20.4853,0,0,-23.30000000000003,5,27,10
1218,2018-10-27T08:15:00.000000Z,17.9387,406,20.4853,0,0,-28.499999999999936,5,27,10
1219,2018-10-27T08:30:00.000000Z,17.9371,409,20.4852,0,0,-60.09999999999995,5,27,10
1220,2018-10-27T08:45:00.000000Z,17.9347,404,20.4853,0,0,23.599999999999966,5,27,10
1221,2018-10-27T09:00:00.000000Z,17.9349,400,20.4854,0,0,-34.90000000000005,5,27,10
1222,2018-10-27T09:15:00.000000Z,17.934,408,20.4857,0,0,27.300000000000008,5,27,10
1223,2018-10-27T09:30:00.000000Z,17.934,408,20.4855,0,0,15.299999999999958,5,27,10
1224,2018-10-27T09:45:00.000000Z,17.9342,405,20.4854,0,0,40.299999999999976,5,27,10
1225,2018-10-27T10:00:00.000000Z,17.9322,409,20.4854,0,0,34.49999999999993,5,27,10
1226,2018-10-27T10:15:00.000000Z,17.9344,407,20.4858,0,0,-11.19999999999996,5,27,10
1227,2018-10-27T10:30:00.000000Z,,,,0,0,36.59999999999993,5,27,10
